id,x,y,z,width,depth,height,floor_count,density,type,roof,is_tower,macro_x,macro_y,micro_x,micro_y
289,7.5833,3.0833,0.893,0.1433,0.1433,0.32,1,low,house,hip,False,7,3,3,0
290,7.75,3.0833,0.898,0.1433,0.1433,0.96,3,low,house,gable,False,7,3,4,0
291,7.5833,3.25,0.903,0.1433,0.1433,0.96,3,low,house,gable,False,7,3,3,1
292,7.5833,3.4167,0.913,0.1433,0.1433,0.32,1,low,house,gable,False,7,3,3,2
293,7.4167,3.5833,0.917,0.1433,0.1433,0.32,1,low,house,gable,False,7,3,2,3
294,7.5833,3.5833,0.924,0.1433,0.1433,0.32,1,low,house,gable,False,7,3,3,3
295,7.5833,3.75,0.934,0.1433,0.1433,0.64,2,low,house,gable,False,7,3,3,4
296,10.0833,3.0833,0.925,0.1433,0.1433,0.96,3,low,house,gable,False,10,3,0,0
297,10.25,3.0833,0.923,0.1433,0.1433,0.64,2,low,house,hip,False,10,3,1,0
298,10.5833,3.0833,0.919,0.1433,0.1433,0.32,1,low,house,gable,False,10,3,3,0
299,10.75,3.0833,0.916,0.1433,0.1433,0.64,2,low,house,gable,False,10,3,4,0
300,10.25,3.25,0.937,0.1433,0.1433,0.96,3,low,house,gable,False,10,3,1,1
301,10.4167,3.25,0.935,0.1433,0.1433,0.96,3,low,house,gable,False,10,3,2,1
302,10.5833,3.25,0.933,0.1433,0.1433,0.96,3,low,house,hip,False,10,3,3,1
303,10.0833,3.4167,0.953,0.1433,0.1433,0.32,1,low,house,gable,False,10,3,0,2
304,10.4167,3.4167,0.95,0.1433,0.1433,0.96,3,low,house,hip,False,10,3,2,2
305,10.5833,3.4167,0.948,0.1433,0.1433,0.32,1,low,house,gable,False,10,3,3,2
306,10.75,3.4167,0.945,0.1433,0.1433,0.64,2,low,house,gable,False,10,3,4,2
307,10.0833,3.5833,0.967,0.1433,0.1433,0.96,3,low,house,gable,False,10,3,0,3
308,10.25,3.5833,0.966,0.1433,0.1433,0.32,1,low,house,gable,False,10,3,1,3
309,11.0833,3.4167,0.939,0.1433,0.1433,0.96,3,low,house,gable,False,11,3,0,2
310,11.0833,3.5833,0.954,0.1433,0.1433,0.64,2,low,house,gable,False,11,3,0,3
311,11.25,3.5833,0.951,0.1433,0.1433,0.96,3,low,house,hip,False,11,3,1,3
312,11.0833,3.75,0.97,0.1433,0.1433,0.64,2,low,house,gable,False,11,3,0,4
313,11.25,3.75,0.966,0.1433,0.1433,0.96,3,low,house,gable,False,11,3,1,4
314,11.4167,3.75,0.963,0.1433,0.1433,0.32,1,low,house,gable,False,11,3,2,4
315,11.25,3.9167,0.982,0.1433,0.1433,0.96,3,low,house,hip,False,11,3,1,5
316,12.0833,3.5833,0.928,0.1433,0.1433,0.64,2,low,house,hip,False,12,3,0,3
317,12.25,3.5833,0.922,0.1433,0.1433,0.96,3,low,house,gable,False,12,3,1,3
318,12.0833,3.75,0.944,0.1433,0.1433,0.32,1,low,house,gable,False,12,3,0,4
319,12.25,3.75,0.938,0.1433,0.1433,0.64,2,low,house,gable,False,12,3,1,4
320,12.4167,3.75,0.932,0.1433,0.1433,0.96,3,low,house,gable,False,12,3,2,4
321,12.0833,3.9167,0.96,0.1433,0.1433,0.64,2,low,house,gable,False,12,3,0,5
322,12.25,3.9167,0.955,0.1433,0.1433,0.96,3,low,house,hip,False,12,3,1,5
323,13.0833,3.5833,0.888,0.1433,0.1433,0.32,1,low,house,gable,False,13,3,0,3
324,13.0833,3.75,0.905,0.1433,0.1433,0.96,3,low,house,gable,False,13,3,0,4
325,13.25,3.75,0.897,0.1433,0.1433,0.32,1,low,house,hip,False,13,3,1,4
326,13.0833,3.9167,0.922,0.1433,0.1433,0.96,3,low,house,hip,False,13,3,0,5
327,13.25,3.9167,0.915,0.1433,0.1433,0.64,2,low,house,hip,False,13,3,1,5
328,14.9167,3.25,0.759,0.1433,0.1433,0.96,3,low,house,gable,False,14,3,5,1
329,14.75,3.4167,0.785,0.1433,0.1433,0.96,3,low,house,gable,False,14,3,4,2
330,14.9167,3.4167,0.776,0.1433,0.1433,0.96,3,low,house,gable,False,14,3,5,2
331,15.5833,3.5833,0.754,0.1433,0.1433,0.64,2,low,house,gable,False,15,3,3,3
332,15.4167,3.75,0.781,0.1433,0.1433,0.64,2,low,house,hip,False,15,3,2,4
333,15.5833,3.75,0.771,0.1433,0.1433,0.64,2,low,house,gable,False,15,3,3,4
334,19.25,3.0833,0.516,0.1433,0.1433,0.96,3,low,house,gable,False,19,3,1,0
335,19.4167,3.0833,0.51,0.1433,0.1433,0.64,2,low,house,gable,False,19,3,2,0
336,19.25,3.25,0.529,0.1433,0.1433,0.64,2,low,house,gable,False,19,3,1,1
337,19.5833,3.25,0.516,0.1433,0.1433,0.64,2,low,house,gable,False,19,3,3,1
338,19.25,3.4167,0.543,0.1433,0.1433,0.96,3,low,house,gable,False,19,3,1,2
339,19.4167,3.4167,0.536,0.1433,0.1433,0.32,1,low,house,gable,False,19,3,2,2
340,20.25,3.4167,0.506,0.1433,0.1433,0.96,3,low,house,gable,False,20,3,1,2
341,20.0833,3.5833,0.524,0.1433,0.1433,0.64,2,low,house,hip,False,20,3,0,3
342,20.25,3.5833,0.518,0.1433,0.1433,0.96,3,low,house,gable,False,20,3,1,3
343,20.4167,3.5833,0.513,0.1433,0.1433,0.64,2,low,house,gable,False,20,3,2,3
344,20.25,3.75,0.53,0.1433,0.1433,0.32,1,low,house,gable,False,20,3,1,4
345,21.0833,3.0833,0.462,0.1433,0.1433,0.96,3,low,house,gable,False,21,3,0,0
346,21.25,3.0833,0.459,0.1433,0.1433,0.32,1,low,house,hip,False,21,3,1,0
347,21.4167,3.0833,0.456,0.1433,0.1433,0.32,1,low,house,gable,False,21,3,2,0
348,21.25,3.25,0.469,0.1433,0.1433,0.96,3,low,house,gable,False,21,3,1,1
349,21.4167,3.25,0.466,0.1433,0.1433,0.32,1,low,house,gable,False,21,3,2,1
350,23.4167,3.4167,0.457,0.1433,0.1433,0.64,2,low,house,gable,False,23,3,2,2
351,23.25,3.5833,0.464,0.1433,0.1433,0.32,1,low,house,gable,False,23,3,1,3
352,23.4167,3.5833,0.464,0.1433,0.1433,0.96,3,low,house,hip,False,23,3,2,3
353,23.25,3.75,0.471,0.1433,0.1433,0.32,1,low,house,gable,False,23,3,1,4
354,24.4167,3.4167,0.46,0.1433,0.1433,0.96,3,low,house,gable,False,24,3,2,2
355,24.25,3.5833,0.464,0.1433,0.1433,0.64,2,low,house,gable,False,24,3,1,3
356,24.4167,3.5833,0.465,0.1433,0.1433,0.64,2,low,house,gable,False,24,3,2,3
357,24.75,3.5833,0.467,0.1433,0.1433,0.64,2,low,house,hip,False,24,3,4,3
358,24.0833,3.75,0.469,0.1433,0.1433,0.64,2,low,house,gable,False,24,3,0,4
359,24.25,3.75,0.47,0.1433,0.1433,0.32,1,low,house,hip,False,24,3,1,4
360,24.5833,3.75,0.471,0.1433,0.1433,0.64,2,low,house,hip,False,24,3,3,4
361,24.75,3.75,0.471,0.1433,0.1433,0.32,1,low,house,gable,False,24,3,4,4
362,24.9167,3.75,0.472,0.1433,0.1433,0.96,3,low,house,gable,False,24,3,5,4
363,24.0833,3.9167,0.475,0.1433,0.1433,0.96,3,low,house,gable,False,24,3,0,5
364,24.25,3.9167,0.475,0.1433,0.1433,0.96,3,low,house,gable,False,24,3,1,5
365,24.5833,3.9167,0.476,0.1433,0.1433,0.32,1,low,house,gable,False,24,3,3,5
366,24.75,3.9167,0.476,0.1433,0.1433,0.64,2,low,house,hip,False,24,3,4,5
367,24.9167,3.9167,0.477,0.1433,0.1433,0.32,1,low,house,gable,False,24,3,5,5
368,25.5833,3.5833,0.474,0.1433,0.1433,0.64,2,low,house,gable,False,25,3,3,3
369,25.5833,3.75,0.477,0.1433,0.1433,0.32,1,low,house,gable,False,25,3,3,4
370,25.75,3.75,0.478,0.1433,0.1433,0.64,2,low,house,gable,False,25,3,4,4
371,25.5833,3.9167,0.48,0.1433,0.1433,0.96,3,low,house,gable,False,25,3,3,5
372,25.9167,3.9167,0.483,0.1433,0.1433,0.64,2,low,house,gable,False,25,3,5,5
373,27.4167,3.5833,0.492,0.1433,0.1433,0.96,3,low,house,gable,False,27,3,2,3
374,27.5833,3.5833,0.494,0.1433,0.1433,0.64,2,low,house,gable,False,27,3,3,3
375,27.75,3.5833,0.495,0.1433,0.1433,0.64,2,low,house,hip,False,27,3,4,3
376,27.9167,3.5833,0.496,0.1433,0.1433,0.64,2,low,house,gable,False,27,3,5,3
377,27.25,3.75,0.492,0.1433,0.1433,0.64,2,low,house,gable,False,27,3,1,4
378,27.4167,3.75,0.493,0.1433,0.1433,0.64,2,low,house,gable,False,27,3,2,4
379,27.5833,3.75,0.494,0.1433,0.1433,0.96,3,low,house,hip,False,27,3,3,4
380,27.75,3.75,0.496,0.1433,0.1433,0.32,1,low,house,gable,False,27,3,4,4
381,27.9167,3.75,0.497,0.1433,0.1433,0.64,2,low,house,gable,False,27,3,5,4
382,27.5833,3.9167,0.495,0.1433,0.1433,0.64,2,low,house,gable,False,27,3,3,5
383,28.4167,3.0833,0.5,0.1433,0.1433,0.96,3,low,house,gable,False,28,3,2,0
384,28.5833,3.0833,0.501,0.1433,0.1433,0.32,1,low,house,gable,False,28,3,3,0
385,28.75,3.0833,0.502,0.1433,0.1433,0.96,3,low,house,hip,False,28,3,4,0
386,28.5833,3.25,0.501,0.1433,0.1433,0.96,3,low,house,gable,False,28,3,3,1
387,28.75,3.25,0.502,0.1433,0.1433,0.32,1,low,house,gable,False,28,3,4,1
388,2.75,4.4167,0.581,0.1433,0.1433,0.96,3,low,house,gable,False,2,4,4,2
389,2.5833,4.5833,0.566,0.1433,0.1433,0.32,1,low,house,gable,False,2,4,3,3
390,2.75,4.5833,0.583,0.1433,0.1433,0.64,2,low,house,gable,False,2,4,4,3
391,2.9167,4.5833,0.601,0.1433,0.1433,0.32,1,low,house,hip,False,2,4,5,3
392,2.0833,4.75,0.513,0.1433,0.1433,0.64,2,low,house,gable,False,2,4,0,4
393,2.25,4.75,0.531,0.1433,0.1433,0.32,1,low,house,gable,False,2,4,1,4
394,2.4167,4.75,0.549,0.1433,0.1433,0.96,3,low,house,gable,False,2,4,2,4
395,2.5833,4.75,0.567,0.1433,0.1433,0.64,2,low,house,gable,False,2,4,3,4
396,2.75,4.75,0.585,0.1433,0.1433,0.32,1,low,house,gable,False,2,4,4,4
397,2.9167,4.75,0.603,0.1433,0.1433,0.96,3,low,house,gable,False,2,4,5,4
398,2.0833,4.9167,0.514,0.1433,0.1433,0.96,3,low,house,gable,False,2,4,0,5
399,2.4167,4.9167,0.55,0.1433,0.1433,0.32,1,low,house,gable,False,2,4,2,5
400,2.5833,4.9167,0.569,0.1433,0.1433,0.64,2,low,house,gable,False,2,4,3,5
401,3.75,4.0833,0.676,0.1433,0.1433,0.32,1,low,house,gable,False,3,4,4,0
402,3.9167,4.0833,0.692,0.1433,0.1433,0.32,1,low,house,gable,False,3,4,5,0
403,3.5833,4.25,0.664,0.1433,0.1433,0.64,2,low,house,gable,False,3,4,3,1
404,3.75,4.25,0.68,0.1433,0.1433,0.96,3,low,house,hip,False,3,4,4,1
405,3.5833,4.4167,0.667,0.1433,0.1433,0.64,2,low,house,gable,False,3,4,3,2
406,3.75,4.4167,0.683,0.1433,0.1433,0.96,3,low,house,gable,False,3,4,4,2
407,3.9167,4.4167,0.7,0.1433,0.1433,0.96,3,low,house,hip,False,3,4,5,2
408,4.75,4.0833,0.767,0.1433,0.1433,0.64,2,low,house,hip,False,4,4,4,0
409,4.9167,4.0833,0.781,0.1433,0.1433,0.64,2,low,house,gable,False,4,4,5,0
410,4.9167,4.25,0.787,0.1433,0.1433,0.32,1,low,house,gable,False,4,4,5,1
411,5.4167,4.4167,0.834,0.1433,0.1433,0.32,1,low,house,hip,False,5,4,2,2
412,5.4167,4.5833,0.841,0.1433,0.1433,0.64,2,low,house,gable,False,5,4,2,3
413,5.5833,4.5833,0.854,0.1433,0.1433,0.64,2,low,house,gable,False,5,4,3,3
414,9.5833,4.5833,1.048,0.1433,0.1433,0.32,1,low,house,gable,False,9,4,3,3
415,9.75,4.5833,1.049,0.1433,0.1433,0.96,3,low,house,gable,False,9,4,4,3
416,9.9167,4.5833,1.051,0.1433,0.1433,0.64,2,low,house,gable,False,9,4,5,3
417,9.4167,4.75,1.058,0.1433,0.1433,0.64,2,low,house,hip,False,9,4,2,4
418,9.5833,4.75,1.061,0.1433,0.1433,0.96,3,low,house,gable,False,9,4,3,4
419,9.75,4.75,1.063,0.1433,0.1433,0.32,1,low,house,gable,False,9,4,4,4
420,9.4167,4.9167,1.072,0.1433,0.1433,0.64,2,low,house,gable,False,9,4,2,5
421,9.75,4.9167,1.077,0.1433,0.1433,0.32,1,low,house,hip,False,9,4,4,5
422,11.0833,4.25,1.016,0.1433,0.1433,0.32,1,low,house,gable,False,11,4,0,1
423,11.25,4.25,1.013,0.1433,0.1433,0.64,2,low,house,gable,False,11,4,1,1
424,11.0833,4.4167,1.032,0.1433,0.1433,0.64,2,low,house,gable,False,11,4,0,2
425,11.4167,4.4167,1.026,0.1433,0.1433,0.96,3,low,house,gable,False,11,4,2,2
426,11.25,4.5833,1.045,0.1433,0.1433,0.32,1,low,house,hip,False,11,4,1,3
427,11.5833,4.5833,1.039,0.1433,0.1433,0.64,2,low,house,hip,False,11,4,3,3
428,11.75,4.75,1.051,0.1433,0.1433,0.96,3,low,house,hip,False,11,4,4,4
429,12.75,4.4167,0.987,0.1433,0.1433,0.96,3,low,house,gable,False,12,4,4,2
430,12.5833,4.5833,1.01,0.1433,0.1433,0.64,2,low,house,hip,False,12,4,3,3
431,12.75,4.5833,1.004,0.1433,0.1433,0.32,1,low,house,gable,False,12,4,4,3
432,12.9167,4.5833,0.998,0.1433,0.1433,0.96,3,low,house,gable,False,12,4,5,3
433,12.5833,4.75,1.027,0.1433,0.1433,0.96,3,low,house,gable,False,12,4,3,4
434,12.75,4.75,1.021,0.1433,0.1433,0.32,1,low,house,gable,False,12,4,4,4
435,13.4167,4.4167,0.959,0.1433,0.1433,0.96,3,low,house,gable,False,13,4,2,2
436,13.5833,4.4167,0.951,0.1433,0.1433,0.64,2,low,house,gable,False,13,4,3,2
437,13.4167,4.5833,0.976,0.1433,0.1433,0.64,2,low,house,gable,False,13,4,2,3
438,13.0833,4.75,1.008,0.1433,0.1433,0.32,1,low,house,hip,False,13,4,0,4
439,13.25,4.75,1.001,0.1433,0.1433,0.64,2,low,house,gable,False,13,4,1,4
440,13.4167,4.75,0.994,0.1433,0.1433,0.32,1,low,house,gable,False,13,4,2,4
441,13.25,4.9167,1.019,0.1433,0.1433,0.96,3,low,house,hip,False,13,4,1,5
442,13.4167,4.9167,1.011,0.1433,0.1433,0.64,2,low,house,gable,False,13,4,2,5
443,14.9167,4.0833,0.845,0.1433,0.1433,0.32,1,low,house,gable,False,14,4,5,0
444,14.75,4.25,0.872,0.1433,0.1433,0.32,1,low,house,gable,False,14,4,4,1
445,14.9167,4.25,0.862,0.1433,0.1433,0.64,2,low,house,hip,False,14,4,5,1
446,15.9167,4.0833,0.786,0.1433,0.1433,0.96,3,low,house,gable,False,15,4,5,0
447,15.75,4.25,0.813,0.1433,0.1433,0.96,3,low,house,gable,False,15,4,4,1
448,15.9167,4.25,0.803,0.1433,0.1433,0.64,2,low,house,gable,False,15,4,5,1
449,15.75,4.4167,0.83,0.1433,0.1433,0.64,2,low,house,gable,False,15,4,4,2
450,15.9167,4.4167,0.82,0.1433,0.1433,0.64,2,low,house,gable,False,15,4,5,2
451,15.9167,4.5833,0.837,0.1433,0.1433,0.96,3,low,house,gable,False,15,4,5,3
452,16.4167,4.0833,0.755,0.1433,0.1433,0.96,3,low,house,hip,False,16,4,2,0
453,16.5833,4.0833,0.745,0.1433,0.1433,0.96,3,low,house,gable,False,16,4,3,0
454,16.25,4.25,0.782,0.1433,0.1433,0.32,1,low,house,hip,False,16,4,1,1
455,16.4167,4.25,0.772,0.1433,0.1433,0.32,1,low,house,gable,False,16,4,2,1
456,16.75,4.25,0.752,0.1433,0.1433,0.32,1,low,house,gable,False,16,4,4,1
457,16.4167,4.4167,0.789,0.1433,0.1433,0.32,1,low,house,hip,False,16,4,2,2
458,16.5833,4.4167,0.779,0.1433,0.1433,0.96,3,low,house,hip,False,16,4,3,2
459,16.75,4.4167,0.768,0.1433,0.1433,0.32,1,low,house,hip,False,16,4,4,2
460,17.0833,4.0833,0.715,0.1433,0.1433,0.96,3,low,house,gable,False,17,4,0,0
461,17.0833,4.25,0.731,0.1433,0.1433,0.96,3,low,house,gable,False,17,4,0,1
462,17.25,4.25,0.721,0.1433,0.1433,0.32,1,low,house,gable,False,17,4,1,1
463,18.0833,4.0833,0.657,0.1433,0.1433,0.96,3,low,house,gable,False,18,4,0,0
464,18.25,4.0833,0.648,0.1433,0.1433,0.96,3,low,house,gable,False,18,4,1,0
465,18.4167,4.0833,0.639,0.1433,0.1433,0.96,3,low,house,gable,False,18,4,2,0
466,18.0833,4.25,0.673,0.1433,0.1433,0.96,3,low,house,gable,False,18,4,0,1
467,18.25,4.25,0.663,0.1433,0.1433,0.32,1,low,house,hip,False,18,4,1,1
468,18.4167,4.25,0.654,0.1433,0.1433,0.96,3,low,house,gable,False,18,4,2,1
469,18.0833,4.4167,0.688,0.1433,0.1433,0.64,2,low,house,gable,False,18,4,0,2
470,18.25,4.4167,0.679,0.1433,0.1433,0.96,3,low,house,gable,False,18,4,1,2
471,18.25,4.5833,0.694,0.1433,0.1433,0.96,3,low,house,gable,False,18,4,1,3
472,18.25,4.75,0.709,0.1433,0.1433,0.64,2,low,house,gable,False,18,4,1,4
473,18.0833,4.9167,0.735,0.1433,0.1433,0.64,2,low,house,hip,False,18,4,0,5
474,18.25,4.9167,0.724,0.1433,0.1433,0.64,2,low,house,gable,False,18,4,1,5
475,19.0833,4.75,0.662,0.1433,0.1433,0.96,3,low,house,gable,False,19,4,0,4
476,19.25,4.75,0.653,0.1433,0.1433,0.64,2,low,house,gable,False,19,4,1,4
477,19.4167,4.75,0.644,0.1433,0.1433,0.96,3,low,house,gable,False,19,4,2,4
478,19.25,4.9167,0.667,0.1433,0.1433,0.32,1,low,house,gable,False,19,4,1,5
479,19.4167,4.9167,0.658,0.1433,0.1433,0.96,3,low,house,gable,False,19,4,2,5
480,20.25,4.75,0.604,0.1433,0.1433,0.96,3,low,house,hip,False,20,4,1,4
481,22.25,4.75,0.534,0.1433,0.1433,0.64,2,low,house,gable,False,22,4,1,4
482,23.0833,4.0833,0.487,0.1433,0.1433,0.64,2,low,house,gable,False,23,4,0,0
483,23.0833,4.25,0.494,0.1433,0.1433,0.96,3,low,house,gable,False,23,4,0,1
484,23.25,4.25,0.492,0.1433,0.1433,0.32,1,low,house,gable,False,23,4,1,1
485,23.0833,4.4167,0.502,0.1433,0.1433,0.32,1,low,house,gable,False,23,4,0,2
486,23.25,4.4167,0.499,0.1433,0.1433,0.32,1,low,house,gable,False,23,4,1,2
487,23.25,4.5833,0.506,0.1433,0.1433,0.32,1,low,house,gable,False,23,4,1,3
488,23.25,4.75,0.513,0.1433,0.1433,0.96,3,low,house,gable,False,23,4,1,4
489,23.4167,4.75,0.511,0.1433,0.1433,0.32,1,low,house,gable,False,23,4,2,4
490,23.5833,4.75,0.509,0.1433,0.1433,0.96,3,low,house,gable,False,23,4,3,4
491,23.4167,4.9167,0.518,0.1433,0.1433,0.32,1,low,house,gable,False,23,4,2,5
492,25.4167,4.4167,0.489,0.1433,0.1433,0.96,3,low,house,gable,False,25,4,2,2
493,25.5833,4.4167,0.49,0.1433,0.1433,0.96,3,low,house,gable,False,25,4,3,2
494,25.4167,4.5833,0.493,0.1433,0.1433,0.32,1,low,house,gable,False,25,4,2,3
495,25.5833,4.5833,0.493,0.1433,0.1433,0.96,3,low,house,gable,False,25,4,3,3
496,25.5833,4.75,0.496,0.1433,0.1433,0.32,1,low,house,gable,False,25,4,3,4
497,25.75,4.75,0.496,0.1433,0.1433,0.96,3,low,house,hip,False,25,4,4,4
498,25.9167,4.75,0.496,0.1433,0.1433,0.64,2,low,house,hip,False,25,4,5,4
499,25.75,4.9167,0.498,0.1433,0.1433,0.64,2,low,house,gable,False,25,4,4,5
500,25.9167,4.9167,0.498,0.1433,0.1433,0.64,2,low,house,gable,False,25,4,5,5
501,26.75,4.0833,0.491,0.1433,0.1433,0.32,1,low,house,gable,False,26,4,4,0
502,26.9167,4.0833,0.492,0.1433,0.1433,0.64,2,low,house,gable,False,26,4,5,0
503,26.75,4.25,0.492,0.1433,0.1433,0.32,1,low,house,gable,False,26,4,4,1
504,26.9167,4.25,0.493,0.1433,0.1433,0.32,1,low,house,gable,False,26,4,5,1
505,26.5833,4.75,0.496,0.1433,0.1433,0.64,2,low,house,gable,False,26,4,3,4
506,27.4167,4.4167,0.496,0.1433,0.1433,0.96,3,low,house,gable,False,27,4,2,2
507,27.5833,4.4167,0.496,0.1433,0.1433,0.96,3,low,house,gable,False,27,4,3,2
508,27.4167,4.5833,0.496,0.1433,0.1433,0.96,3,low,house,gable,False,27,4,2,3
509,27.5833,4.5833,0.496,0.1433,0.1433,0.64,2,low,house,hip,False,27,4,3,3
510,27.75,4.5833,0.496,0.1433,0.1433,0.64,2,low,house,hip,False,27,4,4,3
511,27.4167,4.75,0.496,0.1433,0.1433,0.64,2,low,house,hip,False,27,4,2,4
512,27.9167,4.75,0.496,0.1433,0.1433,0.96,3,low,house,gable,False,27,4,5,4
513,27.4167,4.9167,0.497,0.1433,0.1433,0.64,2,low,house,gable,False,27,4,2,5
514,27.5833,4.9167,0.496,0.1433,0.1433,0.32,1,low,house,gable,False,27,4,3,5
515,27.75,4.9167,0.496,0.1433,0.1433,0.32,1,low,house,gable,False,27,4,4,5
516,28.25,4.0833,0.498,0.1433,0.1433,0.32,1,low,house,gable,False,28,4,1,0
517,28.0833,4.25,0.497,0.1433,0.1433,0.64,2,low,house,gable,False,28,4,0,1
518,28.4167,4.25,0.498,0.1433,0.1433,0.64,2,low,house,gable,False,28,4,2,1
519,28.9167,4.25,0.497,0.1433,0.1433,0.64,2,low,house,gable,False,28,4,5,1
520,28.25,4.4167,0.497,0.1433,0.1433,0.64,2,low,house,gable,False,28,4,1,2
521,28.4167,4.4167,0.497,0.1433,0.1433,0.32,1,low,house,gable,False,28,4,2,2
522,28.0833,4.5833,0.496,0.1433,0.1433,0.64,2,low,house,gable,False,28,4,0,3
523,28.25,4.5833,0.496,0.1433,0.1433,0.64,2,low,house,hip,False,28,4,1,3
524,28.25,4.75,0.496,0.1433,0.1433,0.64,2,low,house,gable,False,28,4,1,4
525,28.4167,4.75,0.495,0.1433,0.1433,0.96,3,low,house,gable,False,28,4,2,4
526,28.25,4.9167,0.495,0.1433,0.1433,0.32,1,low,house,hip,False,28,4,1,5
527,28.4167,4.9167,0.494,0.1433,0.1433,0.64,2,low,house,gable,False,28,4,2,5
528,29.4167,4.25,0.495,0.1433,0.1433,0.96,3,low,house,gable,False,29,4,2,1
529,29.4167,4.4167,0.493,0.1433,0.1433,0.64,2,low,house,gable,False,29,4,2,2
530,29.5833,4.4167,0.492,0.1433,0.1433,0.64,2,low,house,gable,False,29,4,3,2
531,29.4167,4.5833,0.491,0.1433,0.1433,0.32,1,low,house,hip,False,29,4,2,3
532,5.0833,5.25,0.835,0.1433,0.1433,0.32,1,low,house,gable,False,5,5,0,1
533,5.25,5.25,0.851,0.1433,0.1433,0.32,1,low,house,hip,False,5,5,1,1
534,5.0833,5.4167,0.841,0.1433,0.1433,0.64,2,low,house,gable,False,5,5,0,2
535,5.9167,5.5833,0.924,0.1433,0.1433,0.64,2,low,house,gable,False,5,5,5,3
536,6.25,5.5833,0.952,0.1433,0.1433,0.32,1,low,house,gable,False,6,5,1,3
537,12.0833,5.4167,1.11,0.1433,0.1433,0.96,3,low,house,gable,False,12,5,0,2
538,12.25,5.4167,1.106,0.1433,0.1433,0.32,1,low,house,gable,False,12,5,1,2
539,12.0833,5.5833,1.127,0.1433,0.1433,0.32,1,low,house,gable,False,12,5,0,3
540,12.25,5.5833,1.123,0.1433,0.1433,0.64,2,low,house,gable,False,12,5,1,3
541,13.25,5.4167,1.072,0.1433,0.1433,0.96,3,low,house,gable,False,13,5,1,2
542,14.75,5.4167,0.996,0.1433,0.1433,0.32,1,low,house,hip,False,14,5,4,2
543,14.9167,5.4167,0.987,0.1433,0.1433,0.64,2,low,house,gable,False,14,5,5,2
544,14.5833,5.5833,1.024,0.1433,0.1433,0.64,2,low,house,gable,False,14,5,3,3
545,14.75,5.5833,1.014,0.1433,0.1433,0.64,2,low,house,gable,False,14,5,4,3
546,14.5833,5.75,1.042,0.1433,0.1433,0.32,1,low,house,hip,False,14,5,3,4
547,14.75,5.75,1.032,0.1433,0.1433,0.96,3,low,house,hip,False,14,5,4,4
548,14.9167,5.75,1.023,0.1433,0.1433,0.96,3,low,house,gable,False,14,5,5,4
549,15.25,5.25,0.949,0.1433,0.1433,0.64,2,low,house,hip,False,15,5,1,1
550,15.4167,5.4167,0.956,0.1433,0.1433,0.64,2,low,house,gable,False,15,5,2,2
551,15.5833,5.4167,0.946,0.1433,0.1433,0.96,3,low,house,gable,False,15,5,3,2
552,15.75,5.4167,0.935,0.1433,0.1433,0.64,2,low,house,gable,False,15,5,4,2
553,15.75,5.5833,0.953,0.1433,0.1433,0.96,3,low,house,gable,False,15,5,4,3
554,15.9167,5.5833,0.942,0.1433,0.1433,0.64,2,low,house,gable,False,15,5,5,3
555,16.5833,5.25,0.864,0.1433,0.1433,0.96,3,low,house,gable,False,16,5,3,1
556,16.75,5.25,0.853,0.1433,0.1433,0.32,1,low,house,gable,False,16,5,4,1
557,16.5833,5.4167,0.881,0.1433,0.1433,0.64,2,low,house,gable,False,16,5,3,2
558,16.75,5.4167,0.87,0.1433,0.1433,0.64,2,low,house,gable,False,16,5,4,2
559,16.9167,5.4167,0.859,0.1433,0.1433,0.64,2,low,house,hip,False,16,5,5,2
560,16.75,5.5833,0.887,0.1433,0.1433,0.32,1,low,house,gable,False,16,5,4,3
561,16.9167,5.5833,0.876,0.1433,0.1433,0.32,1,low,house,gable,False,16,5,5,3
562,16.5833,5.75,0.915,0.1433,0.1433,0.96,3,low,house,gable,False,16,5,3,4
563,16.75,5.75,0.904,0.1433,0.1433,0.96,3,low,house,hip,False,16,5,4,4
564,16.75,5.9167,0.921,0.1433,0.1433,0.64,2,low,house,hip,False,16,5,4,5
565,17.4167,5.5833,0.842,0.1433,0.1433,0.64,2,low,house,gable,False,17,5,2,3
566,17.25,5.75,0.87,0.1433,0.1433,0.32,1,low,house,gable,False,17,5,1,4
567,17.4167,5.75,0.858,0.1433,0.1433,0.96,3,low,house,gable,False,17,5,2,4
568,17.5833,5.75,0.847,0.1433,0.1433,0.64,2,low,house,gable,False,17,5,3,4
569,18.9167,5.25,0.714,0.1433,0.1433,0.32,1,low,house,gable,False,18,5,5,1
570,18.75,5.4167,0.739,0.1433,0.1433,0.96,3,low,house,hip,False,18,5,4,2
571,18.9167,5.4167,0.729,0.1433,0.1433,0.32,1,low,house,hip,False,18,5,5,2
572,19.5833,5.0833,0.662,0.1433,0.1433,0.32,1,low,house,gable,False,19,5,3,0
573,19.9167,5.0833,0.645,0.1433,0.1433,0.32,1,low,house,gable,False,19,5,5,0
574,19.4167,5.25,0.685,0.1433,0.1433,0.96,3,low,house,gable,False,19,5,2,1
575,19.5833,5.25,0.676,0.1433,0.1433,0.32,1,low,house,gable,False,19,5,3,1
576,19.75,5.25,0.667,0.1433,0.1433,0.64,2,low,house,hip,False,19,5,4,1
577,19.0833,5.4167,0.719,0.1433,0.1433,0.32,1,low,house,gable,False,19,5,0,2
